No,X1 transaction date,X2 house age,X3 distance to the nearest MRT station,X4 number of convenience stores,X5 latitude,X6 longitude
-1.726067885347383,-0.858340811865356,1.259409965416717,-0.7886982070090465,2.0190654251821276,1.1223396984856557,0.4422862339915396
-1.7140813028102484,-0.858340811865356,0.1546777943587833,-0.615656823740604,1.676428955494732,0.9104785731562733,0.39512039288179784
-1.7020947202731138,1.5217705438489098,-0.3932693624859518,-0.4163341398415037,0.3058830767451491,1.48186160813537,0.6794076543683548
-1.6901081377359792,1.2251500595779885,-0.3932693624859518,-0.4163341398415037,0.3058830767451491,1.48186160813537,0.6794076543683548
-1.6781215551988444,-1.1585350369097251,-1.12681152406842,-0.5501183282292802,0.3058830767451491,0.8326356596827745,0.5850759721479531
-1.6661349726617098,-1.7517760054515676,-0.9412165193306871,0.8425906813978967,-0.37938986262964236,-0.4770512968991217,-1.3474312985527326
-1.6541483901245753,-1.7517760054515676,1.4803563996283038,-0.36834446765726525,0.9911560161199405,0.8294256426324502,0.19547320242825653
-1.6421618075874407,0.9285295753070673,0.2253806533064911,-0.6304795624605862,0.6485195464325448,0.9168986072569218,0.5740921461361332
-1.630175225050306,1.2251500595779885,1.2328963933113266,3.44700710974691,-1.0646628020044338,-1.4480814546589813,-3.1539476238219906
-1.6181886425131715,0.9285295753070673,0.013272076463367628,0.5367656496782961,-0.37938986262964236,-0.13518448102647582,-1.197534378859637
-1.606202059976037,-0.26509984332351344,1.506869971733694,-0.5386884249766746,-1.0646628020044338,0.3607631532674354,0.021024201060817035
-1.5942154774389024,0.6283353502626983,-1.0119193782783946,-0.7843453689334874,1.676428955494732,0.4281735113265252,0.6270729539581229
-1.5822288949017678,-0.858340811865356,-0.4197829345913423,-0.4707740392993158,0.3058830767451491,-0.30852540175054194,0.2568534066122802
-1.5702423123646332,-1.7517760054515676,0.2342185106749544,1.0725272431436415,-0.03675339294224663,-0.6351446366335775,-1.481821640347112
-1.5582557298274984,1.2251500595779885,-0.4021072198544154,0.05417164237049637,-0.03675339294224663,1.8108883558061488,0.04299185308445689
-1.5462691472903638,1.5217705438489098,1.5864106880498656,-0.40289157462182257,-0.722026332317038,1.0757944512539586,0.8267201444116643
-1.5342825647532292,0.3317148659917769,-1.5687043924915933,-0.6262687221042336,0.6485195464325448,0.677752336998928,0.7226968510038766
-1.5222959822160946,-1.4551555211806464,-0.0044036382735592496,-0.5811159604924019,-1.0646628020044338,0.517251484476444,-0.1424409742948025
-1.51030939967896,0.9285295753070673,-0.07510649722126707,-0.5676257869355129,1.3337924858073362,-0.11993690003686548,0.7181740991169807
-1.4983228171418255,-1.7517760054515676,-1.4361365319646413,-0.8366936390216225,0.9911560161199405,-0.10228180625951198,0.49268261216466147
-1.4863362346046909,0.9285295753070673,-1.1710008109107373,0.9212981893060925,-0.37938986262964236,-0.469828758535607,-1.4139803620372462
-1.4743496520675563,0.9285295753070673,-0.6407293688029291,-0.6370588005233476,0.9911560161199405,0.504411416274862,0.7763237662394605
-1.4623630695304217,-0.858340811865356,-0.26953935932746337,0.20659714835459667,-1.0646628020044338,-1.3606084900342246,0.9708020973925118
-1.4503764869932871,-0.26509984332351344,-0.6760807982767829,-0.6370588005233476,0.9911560161199405,0.504411416274862,0.7763237662394605
-1.4383899044561526,-0.5617203275944347,1.9310871254199409,-0.4797756051685035,-0.03675339294224663,0.36397317031775966,0.35247730365803387
-1.4264033219190178,-0.26509984332351344,1.0207878164682034,0.30628510414511056,-0.722026332317038,0.5156464759512819,-1.0424685998669696
-1.4144167393818832,-1.7517760054515676,-1.294730814069226,-0.5553521234639661,0.3058830767451491,0.9514062905493329,0.6794076543683548
-1.4024301568447486,0.3317148659917769,-0.6495672261713925,-0.6391844737564507,0.3058830767451491,-1.0484343318785034,0.37056831120745387
-1.390443574307614,1.2251500595779885,0.1281642222533928,-0.41985130331080167,-0.03675339294224663,0.4169384516501053,0.2956198513609061
-1.3784569917704794,-0.26509984332351344,-0.9412165193306871,-0.5027633298125406,0.3058830767451491,0.5324990654660543,0.8751782003476762
-1.3664704092333448,1.2251500595779885,0.7203006659404453,2.672514680049622,-1.4072992716918296,-1.663955101301269,-2.424492355142125
-1.3544838266962103,-1.4551555211806464,1.047301388573594,-0.25445104255492806,0.9911560161199405,1.1086971260212075,0.04428406790980897
-1.3424972441590757,-1.4551555211806464,1.7808435501560618,-0.4736294468814246,-1.0646628020044338,0.3607631532674354,0.0720666866456968
-1.330510661621941,0.3317148659917769,-0.11045792669512083,-0.6023418644739308,0.6485195464325448,0.7555952504721418,0.6083358389969451
-1.3185240790848065,-1.4551555211806464,-0.20767435774821896,-0.6946614545008496,0.9911560161199405,1.2194427142616702,0.5837837573226011
-1.3065374965476717,1.2251500595779885,-0.34024221827517104,2.3288979941615224,-1.4072992716918296,3.6590556726001777,-0.9843189327444898
-1.2945509140105371,-0.858340811865356,-0.26953935932746337,0.6552628009886322,-0.722026332317038,-0.41204845162749,-1.215625386409057
-1.2825643314734025,0.035094381720855626,-0.508161508275977,0.20659714835459667,-1.0646628020044338,-1.3606084900342246,0.9708020973925118
-1.270577748936268,-1.7517760054515676,-1.294730814069226,-0.40386465781576925,0.6485195464325448,0.24199252240087704,0.893269207896178
